id,url,name,review_rating
249,https://place.map.kakao.com/11634973,한솥도시락 수원성대점,4.3
250,https://place.map.kakao.com/1822626017,낫얼론(Not alone),5.0
251,https://place.map.kakao.com/26006530,DCT바,4.2
252,https://place.map.kakao.com/205548870,수해복마라탕,4.3
253,https://place.map.kakao.com/318332845,몽키키친,4.0
254,https://place.map.kakao.com/929132172,담은샤브칼국수 직영1호점,5.0
255,https://place.map.kakao.com/309707599,일미리금계찜닭 성균관대점,4.2
256,https://place.map.kakao.com/15189345,왕빈자삼파전 성대점,2.9
257,https://place.map.kakao.com/1065627364,무지개맥주 수원성균관대점,5.0
258,https://place.map.kakao.com/1786427985,인생맥주,0.0
259,https://place.map.kakao.com/1632334394,나나테이블,4.4
260,https://place.map.kakao.com/1819325525,언더그라운드,4.7
261,https://place.map.kakao.com/25933615,땅땅치킨 수원성대점,4.1
262,https://place.map.kakao.com/11062677,보드람치킨 성대역점,3.5
263,https://place.map.kakao.com/27359340,전설의치킨 성대점,4.4
264,https://place.map.kakao.com/7985724,썬더치킨 수원성균관대점,4.3
265,https://place.map.kakao.com/1480272698,와플대학 성균관대역캠퍼스,3.8
266,https://place.map.kakao.com/453700382,알촌 성균관대점,3.1
267,https://place.map.kakao.com/207326909,매머드익스프레스 수원성대역점,4.0
268,https://place.map.kakao.com/1083342381,굴다리전집,5.0
269,https://place.map.kakao.com/2485731,논페이셜커피,4.8
270,https://place.map.kakao.com/570522076,싸인이스케이프 성대역점,4.0
271,https://place.map.kakao.com/1832804999,수셰프치킨 수원성균관대 직영1호점,5.0
272,https://place.map.kakao.com/554066548,도레미파스타,4.5
273,https://place.map.kakao.com/58385889,맥주거품 성균관대점,3.0
274,https://place.map.kakao.com/637087679,디인카페 수제샌드위치전문점,4.2
275,https://place.map.kakao.com/27438279,달콩,3.0
276,https://place.map.kakao.com/18829773,황소마을,2.5
277,https://place.map.kakao.com/10894827,투다리 성대점,3.2
278,https://place.map.kakao.com/899743322,BBQ 율전행복점,1.0
279,https://place.map.kakao.com/15508915,왕돈까스 성대본점,4.2
280,https://place.map.kakao.com/1695257281,밀주집,4.6
281,https://place.map.kakao.com/1325470116,바네통,5.0
282,https://place.map.kakao.com/453060892,주꼬로,4.6
283,https://place.map.kakao.com/1198322826,해물궁,4.3
284,https://place.map.kakao.com/2139646226,소문난순대국,3.7
285,https://place.map.kakao.com/540536496,다또케이크,2.5
286,https://place.map.kakao.com/13668289,마약보쌈족발 천천점,4.8
287,https://place.map.kakao.com/1696548715,에그2000 율전점,0.0
288,https://place.map.kakao.com/19514248,바오밥나무 수원점,4.7
289,https://place.map.kakao.com/2038193180,고기불패,4.1
290,https://place.map.kakao.com/146436886,싸가정곱창 담윤순대국,3.8
291,https://place.map.kakao.com/1397766172,다람쥐굴,5.0
292,https://place.map.kakao.com/1424928355,길모퉁이,4.8
293,https://place.map.kakao.com/1808018815,탕화쿵푸마라탕 성대점,5.0
294,https://place.map.kakao.com/26638971,가마로강정 성균관대점,2.8
295,https://place.map.kakao.com/463088652,푸라닭치킨 수원정자3동점,4.1
296,https://place.map.kakao.com/24583309,신전떡볶이 수원성대점,3.9
297,https://place.map.kakao.com/249943622,땅스부대찌개 수원성대점,5.0
298,https://place.map.kakao.com/396793066,버거운버거 수원성균관대점,3.0
299,https://place.map.kakao.com/24941922,포크포크 매콤돈가스&칡불냉면,3.0
300,https://place.map.kakao.com/78000630,용수산횟집,5.0
301,https://place.map.kakao.com/876599819,육연사 성균관대점,5.0
302,https://place.map.kakao.com/51082585,왕코미네탕후루 성대점,3.5
303,https://place.map.kakao.com/1650333127,성대족발보쌈,4.7
304,https://place.map.kakao.com/6215308,커피(COFFEE)93.0,4.3
305,https://place.map.kakao.com/179517302,스마일왕돈까스,2.0
306,https://place.map.kakao.com/4774511,사랑해베이글 수원천천점,0.0
307,https://place.map.kakao.com/1243445015,우육면훠훠 수원성대점,3.4
308,https://place.map.kakao.com/8683021,오구쌀피자 성대점,3.8
309,https://place.map.kakao.com/1636782286,하루엔소쿠 수원성대점,5.0
310,https://place.map.kakao.com/1883192464,크림오리,5.0
311,https://place.map.kakao.com/575516645,역북집 수원성대점,0.0
312,https://place.map.kakao.com/171778144,쉐프의돈카츠,4.4
313,https://place.map.kakao.com/19197657,놀부부대찌개,1.0
314,https://place.map.kakao.com/1443342149,꿈시루,5.0
315,https://place.map.kakao.com/1689944735,반갑다친구야,3.2
316,https://place.map.kakao.com/1453910980,호호맥주,4.5
317,https://place.map.kakao.com/11517876,치킨마루 수원성대점,1.0
318,https://place.map.kakao.com/1324929519,감성 성대점,3.5
319,https://place.map.kakao.com/2121491926,밀플랜 본점,4.9
320,https://place.map.kakao.com/656040666,우야꼬수제요리전문점,4.8
321,https://place.map.kakao.com/1559930235,비어첸 수원성대점,5.0
322,https://place.map.kakao.com/1204144787,피자헐,4.3
323,https://place.map.kakao.com/887096776,진국밥 수원직영점,4.7
324,https://place.map.kakao.com/373045848,오늘우동 수원성대점,4.0
325,https://place.map.kakao.com/1233957944,60계치킨 수원율전점,3.7
